date,ftraffic,ltr,rtl,dow,month,s_holid,p_holid,br_mo,br_fr,bweek,fest
2024-06-16 17:00:00,854.0,365.0,489.0,Sunday,June,0,0,0,0,0,0
2024-06-16 18:00:00,747.0,341.0,406.0,Sunday,June,0,0,0,0,0,0
2024-06-16 19:00:00,647.0,250.0,397.0,Sunday,June,0,0,0,0,0,0
2024-06-16 20:00:00,524.0,258.0,266.0,Sunday,June,0,0,0,0,0,0
2024-06-16 21:00:00,336.0,179.0,157.0,Sunday,June,0,0,0,0,0,0
2024-06-16 22:00:00,254.0,124.0,130.0,Sunday,June,0,0,0,0,0,0
2024-06-16 23:00:00,20.0,8.0,12.0,Sunday,June,0,0,0,0,0,0
2024-06-17 00:00:00,35.0,17.0,18.0,Monday,June,0,0,0,0,0,0
2024-06-17 01:00:00,17.0,15.0,2.0,Monday,June,0,0,0,0,0,0
2024-06-17 02:00:00,20.0,2.0,18.0,Monday,June,0,0,0,0,0,0
2024-06-17 03:00:00,5.0,1.0,4.0,Monday,June,0,0,0,0,0,0
2024-06-17 04:00:00,7.0,2.0,5.0,Monday,June,0,0,0,0,0,0
2024-06-17 05:00:00,15.0,3.0,12.0,Monday,June,0,0,0,0,0,0
2024-06-17 06:00:00,27.0,14.0,13.0,Monday,June,0,0,0,0,0,0
2024-06-17 07:00:00,283.0,163.0,120.0,Monday,June,0,0,0,0,0,0
2024-06-17 08:00:00,361.0,174.0,187.0,Monday,June,0,0,0,0,0,0
2024-06-17 09:00:00,880.0,414.0,466.0,Monday,June,0,0,0,0,0,0
2024-06-17 10:00:00,1456.0,740.0,716.0,Monday,June,0,0,0,0,0,0
2024-06-17 11:00:00,1794.0,879.0,915.0,Monday,June,0,0,0,0,0,0
2024-06-17 12:00:00,2181.0,1168.0,1013.0,Monday,June,0,0,0,0,0,0
2024-06-17 13:00:00,2365.0,1144.0,1221.0,Monday,June,0,0,0,0,0,0
2024-06-17 14:00:00,2188.0,1111.0,1077.0,Monday,June,0,0,0,0,0,0
2024-06-17 15:00:00,2274.0,1149.0,1125.0,Monday,June,0,0,0,0,0,0
2024-06-17 16:00:00,2512.0,1183.0,1329.0,Monday,June,0,0,0,0,0,0
2024-06-17 17:00:00,2167.0,1019.0,1148.0,Monday,June,0,0,0,0,0,0
2024-06-17 18:00:00,1767.0,851.0,916.0,Monday,June,0,0,0,0,0,0
2024-06-17 19:00:00,1085.0,543.0,542.0,Monday,June,0,0,0,0,0,0
2024-06-17 20:00:00,517.0,221.0,296.0,Monday,June,0,0,0,0,0,0
2024-06-17 21:00:00,346.0,142.0,204.0,Monday,June,0,0,0,0,0,0
2024-06-17 22:00:00,198.0,81.0,117.0,Monday,June,0,0,0,0,0,0
2024-06-17 23:00:00,21.0,15.0,6.0,Monday,June,0,0,0,0,0,0
2024-06-18 00:00:00,60.0,19.0,41.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 01:00:00,29.0,15.0,14.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 02:00:00,17.0,11.0,6.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 03:00:00,9.0,8.0,1.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 04:00:00,7.0,2.0,5.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 05:00:00,29.0,10.0,19.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 06:00:00,82.0,38.0,44.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 07:00:00,329.0,202.0,127.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 08:00:00,463.0,208.0,255.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 09:00:00,1050.0,540.0,510.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 10:00:00,1651.0,865.0,786.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 11:00:00,1910.0,949.0,961.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 12:00:00,2327.0,1158.0,1169.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 13:00:00,2483.0,1184.0,1299.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 14:00:00,2213.0,1065.0,1148.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 15:00:00,2267.0,1086.0,1181.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 16:00:00,2519.0,1162.0,1357.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 17:00:00,2279.0,1164.0,1115.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 18:00:00,1879.0,959.0,920.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 19:00:00,1284.0,575.0,709.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 20:00:00,559.0,290.0,269.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 21:00:00,392.0,169.0,223.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 22:00:00,229.0,88.0,141.0,Tuesday,June,0,0,0,0,0,0
2024-06-18 23:00:00,0.0,0.0,0.0,Tuesday,June,0,0,0,0,0,0
2024-06-19 00:00:00,29.0,10.0,19.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 01:00:00,30.0,8.0,22.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 02:00:00,18.0,5.0,13.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 03:00:00,6.0,1.0,5.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 04:00:00,7.0,0.0,7.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 05:00:00,26.0,8.0,18.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 06:00:00,82.0,37.0,45.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 07:00:00,304.0,168.0,136.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 08:00:00,432.0,214.0,218.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 09:00:00,939.0,425.0,514.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 10:00:00,1616.0,874.0,742.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 11:00:00,2062.0,1072.0,990.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 12:00:00,2317.0,1179.0,1138.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 13:00:00,2040.0,1012.0,1028.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 14:00:00,1926.0,934.0,992.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 15:00:00,2185.0,1087.0,1098.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 16:00:00,2228.0,1111.0,1117.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 17:00:00,2147.0,1055.0,1092.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 18:00:00,1426.0,720.0,706.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 19:00:00,892.0,431.0,461.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 20:00:00,748.0,351.0,397.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 21:00:00,505.0,204.0,301.0,Wednesday,June,0,0,0,0,0,0
2024-06-19 22:00:00,,,,Wednesday,June,0,0,0,0,0,0
2024-06-19 23:00:00,18.0,2.0,16.0,Wednesday,June,0,0,0,0,0,0
2024-06-20 00:00:00,62.0,20.0,42.0,Thursday,June,0,0,0,0,0,0
2024-06-20 01:00:00,34.0,18.0,16.0,Thursday,June,0,0,0,0,0,0
2024-06-20 02:00:00,15.0,3.0,12.0,Thursday,June,0,0,0,0,0,0
2024-06-20 03:00:00,11.0,2.0,9.0,Thursday,June,0,0,0,0,0,0
2024-06-20 04:00:00,15.0,4.0,11.0,Thursday,June,0,0,0,0,0,0
2024-06-20 05:00:00,27.0,13.0,14.0,Thursday,June,0,0,0,0,0,0
2024-06-20 06:00:00,72.0,33.0,39.0,Thursday,June,0,0,0,0,0,0
2024-06-20 07:00:00,288.0,153.0,135.0,Thursday,June,0,0,0,0,0,0
2024-06-20 08:00:00,507.0,239.0,268.0,Thursday,June,0,0,0,0,0,0
2024-06-20 09:00:00,991.0,481.0,510.0,Thursday,June,0,0,0,0,0,0
2024-06-20 10:00:00,1628.0,820.0,808.0,Thursday,June,0,0,0,0,0,0
2024-06-20 11:00:00,1993.0,995.0,998.0,Thursday,June,0,0,0,0,0,0
2024-06-20 12:00:00,2493.0,1258.0,1235.0,Thursday,June,0,0,0,0,0,0
2024-06-20 13:00:00,2509.0,1261.0,1248.0,Thursday,June,0,0,0,0,0,0
2024-06-20 14:00:00,2181.0,1066.0,1115.0,Thursday,June,0,0,0,0,0,0
2024-06-20 15:00:00,2479.0,1195.0,1284.0,Thursday,June,0,0,0,0,0,0
2024-06-20 16:00:00,2858.0,1388.0,1470.0,Thursday,June,0,0,0,0,0,0
2024-06-20 17:00:00,2458.0,1200.0,1258.0,Thursday,June,0,0,0,0,0,0
2024-06-20 18:00:00,1794.0,878.0,916.0,Thursday,June,0,0,0,0,0,0
2024-06-20 19:00:00,1179.0,596.0,583.0,Thursday,June,0,0,0,0,0,0
2024-06-20 20:00:00,569.0,271.0,298.0,Thursday,June,0,0,0,0,0,0
2024-06-20 21:00:00,361.0,191.0,170.0,Thursday,June,0,0,0,0,0,0
2024-06-20 22:00:00,,,,Thursday,June,0,0,0,0,0,0
2024-06-20 23:00:00,26.0,18.0,8.0,Thursday,June,0,0,0,0,0,0
2024-06-21 00:00:00,83.0,36.0,47.0,Friday,June,0,0,0,0,0,0
2024-06-21 01:00:00,21.0,11.0,10.0,Friday,June,0,0,0,0,0,0
2024-06-21 02:00:00,22.0,8.0,14.0,Friday,June,0,0,0,0,0,0
2024-06-21 03:00:00,4.0,0.0,4.0,Friday,June,0,0,0,0,0,0
2024-06-21 04:00:00,22.0,6.0,16.0,Friday,June,0,0,0,0,0,0
2024-06-21 05:00:00,19.0,5.0,14.0,Friday,June,0,0,0,0,0,0
2024-06-21 06:00:00,51.0,20.0,31.0,Friday,June,0,0,0,0,0,0
2024-06-21 07:00:00,293.0,172.0,121.0,Friday,June,0,0,0,0,0,0
2024-06-21 08:00:00,416.0,219.0,197.0,Friday,June,0,0,0,0,0,0
2024-06-21 09:00:00,910.0,445.0,465.0,Friday,June,0,0,0,0,0,0
2024-06-21 10:00:00,1656.0,826.0,830.0,Friday,June,0,0,0,0,0,0
2024-06-21 11:00:00,2143.0,1089.0,1054.0,Friday,June,0,0,0,0,0,0
2024-06-21 12:00:00,,,,Friday,June,0,0,0,0,0,0
2024-06-21 13:00:00,2905.0,1415.0,1490.0,Friday,June,0,0,0,0,0,0
2024-06-21 14:00:00,2814.0,1410.0,1404.0,Friday,June,0,0,0,0,0,0
2024-06-21 15:00:00,2917.0,1507.0,1410.0,Friday,June,0,0,0,0,0,0
2024-06-21 16:00:00,2930.0,1429.0,1501.0,Friday,June,0,0,0,0,0,0
2024-06-21 17:00:00,2776.0,1367.0,1409.0,Friday,June,0,0,0,0,0,0
2024-06-21 18:00:00,2277.0,1110.0,1167.0,Friday,June,0,0,0,0,0,0
2024-06-21 19:00:00,965.0,464.0,501.0,Friday,June,0,0,0,0,0,0
2024-06-21 20:00:00,421.0,216.0,205.0,Friday,June,0,0,0,0,0,0
2024-06-21 21:00:00,544.0,272.0,272.0,Friday,June,0,0,0,0,0,0
2024-06-21 22:00:00,412.0,168.0,244.0,Friday,June,0,0,0,0,0,0
2024-06-21 23:00:00,43.0,20.0,23.0,Friday,June,0,0,0,0,0,0
2024-06-22 00:00:00,189.0,93.0,96.0,Saturday,June,0,0,0,0,0,0
2024-06-22 01:00:00,118.0,61.0,57.0,Saturday,June,0,0,0,0,0,0
2024-06-22 02:00:00,67.0,16.0,51.0,Saturday,June,0,0,0,0,0,0
2024-06-22 03:00:00,36.0,18.0,18.0,Saturday,June,0,0,0,0,0,0
2024-06-22 04:00:00,28.0,5.0,23.0,Saturday,June,0,0,0,0,0,0
2024-06-22 05:00:00,16.0,3.0,13.0,Saturday,June,0,0,0,0,0,0
2024-06-22 06:00:00,29.0,13.0,16.0,Saturday,June,0,0,0,0,0,0
2024-06-22 07:00:00,74.0,40.0,34.0,Saturday,June,0,0,0,0,0,0
2024-06-22 08:00:00,232.0,115.0,117.0,Saturday,June,0,0,0,0,0,0
2024-06-22 09:00:00,898.0,443.0,455.0,Saturday,June,0,0,0,0,0,0
2024-06-22 10:00:00,1786.0,959.0,827.0,Saturday,June,0,0,0,0,0,0
2024-06-22 11:00:00,3130.0,1680.0,1450.0,Saturday,June,0,0,0,0,0,0
2024-06-22 12:00:00,3762.0,2028.0,1734.0,Saturday,June,0,0,0,0,0,0
2024-06-22 13:00:00,4040.0,2047.0,1993.0,Saturday,June,0,0,0,0,0,0
2024-06-22 14:00:00,4382.0,2191.0,2191.0,Saturday,June,0,0,0,0,0,0
2024-06-22 15:00:00,4572.0,2305.0,2267.0,Saturday,June,0,0,0,0,0,0
2024-06-22 16:00:00,4285.0,2058.0,2227.0,Saturday,June,0,0,0,0,0,0
2024-06-22 17:00:00,3960.0,1821.0,2139.0,Saturday,June,0,0,0,0,0,0
2024-06-22 18:00:00,3023.0,1467.0,1556.0,Saturday,June,0,0,0,0,0,0
2024-06-22 19:00:00,1930.0,864.0,1066.0,Saturday,June,0,0,0,0,0,0
2024-06-22 20:00:00,1078.0,514.0,564.0,Saturday,June,0,0,0,0,0,0
2024-06-22 21:00:00,678.0,289.0,389.0,Saturday,June,0,0,0,0,0,0
2024-06-22 22:00:00,577.0,227.0,350.0,Saturday,June,0,0,0,0,0,0
2024-06-22 23:00:00,47.0,16.0,31.0,Saturday,June,0,0,0,0,0,0
2024-06-23 00:00:00,218.0,122.0,96.0,Sunday,June,0,0,0,0,0,0
2024-06-23 01:00:00,146.0,84.0,62.0,Sunday,June,0,0,0,0,0,0
2024-06-23 02:00:00,93.0,31.0,62.0,Sunday,June,0,0,0,0,0,0
2024-06-23 03:00:00,35.0,18.0,17.0,Sunday,June,0,0,0,0,0,0
2024-06-23 04:00:00,45.0,4.0,41.0,Sunday,June,0,0,0,0,0,0
2024-06-23 05:00:00,40.0,13.0,27.0,Sunday,June,0,0,0,0,0,0
2024-06-23 06:00:00,26.0,22.0,4.0,Sunday,June,0,0,0,0,0,0
2024-06-23 07:00:00,40.0,24.0,16.0,Sunday,June,0,0,0,0,0,0
2024-06-23 08:00:00,104.0,50.0,54.0,Sunday,June,0,0,0,0,0,0
2024-06-23 09:00:00,262.0,122.0,140.0,Sunday,June,0,0,0,0,0,0
2024-06-23 10:00:00,370.0,215.0,155.0,Sunday,June,0,0,0,0,0,0
2024-06-23 11:00:00,512.0,305.0,207.0,Sunday,June,0,0,0,0,0,0
2024-06-23 12:00:00,573.0,259.0,314.0,Sunday,June,0,0,0,0,0,0
2024-06-23 13:00:00,692.0,357.0,335.0,Sunday,June,0,0,0,0,0,0
2024-06-23 14:00:00,789.0,389.0,400.0,Sunday,June,0,0,0,0,0,0
2024-06-23 15:00:00,821.0,379.0,442.0,Sunday,June,0,0,0,0,0,0
2024-06-23 16:00:00,924.0,391.0,533.0,Sunday,June,0,0,0,0,0,0
2024-06-23 17:00:00,791.0,308.0,483.0,Sunday,June,0,0,0,0,0,0
2024-06-23 18:00:00,739.0,318.0,421.0,Sunday,June,0,0,0,0,0,0
2024-06-23 19:00:00,718.0,334.0,384.0,Sunday,June,0,0,0,0,0,0
2024-06-23 20:00:00,548.0,307.0,241.0,Sunday,June,0,0,0,0,0,0
2024-06-23 21:00:00,283.0,138.0,145.0,Sunday,June,0,0,0,0,0,0
2024-06-23 22:00:00,213.0,96.0,117.0,Sunday,June,0,0,0,0,0,0
2024-06-23 23:00:00,44.0,19.0,25.0,Sunday,June,0,0,0,0,0,0
2024-06-24 00:00:00,103.0,30.0,73.0,Monday,June,0,0,0,0,0,0
2024-06-24 01:00:00,28.0,6.0,22.0,Monday,June,0,0,0,0,0,0
2024-06-24 02:00:00,15.0,6.0,9.0,Monday,June,0,0,0,0,0,0
2024-06-24 03:00:00,9.0,4.0,5.0,Monday,June,0,0,0,0,0,0
2024-06-24 04:00:00,21.0,7.0,14.0,Monday,June,0,0,0,0,0,0
2024-06-24 05:00:00,29.0,13.0,16.0,Monday,June,0,0,0,0,0,0
2024-06-24 06:00:00,82.0,39.0,43.0,Monday,June,0,0,0,0,0,0
2024-06-24 07:00:00,303.0,162.0,141.0,Monday,June,0,0,0,0,0,0
2024-06-24 08:00:00,454.0,219.0,235.0,Monday,June,0,0,0,0,0,0
2024-06-24 09:00:00,908.0,445.0,463.0,Monday,June,0,0,0,0,0,0
2024-06-24 10:00:00,1603.0,828.0,775.0,Monday,June,0,0,0,0,0,0
2024-06-24 11:00:00,2059.0,1055.0,1004.0,Monday,June,0,0,0,0,0,0
2024-06-24 12:00:00,2453.0,1181.0,1272.0,Monday,June,0,0,0,0,0,0
2024-06-24 13:00:00,2479.0,1219.0,1260.0,Monday,June,0,0,0,0,0,0
2024-06-24 14:00:00,2175.0,1074.0,1101.0,Monday,June,0,0,0,0,0,0
2024-06-24 15:00:00,2268.0,1132.0,1136.0,Monday,June,0,0,0,0,0,0
2024-06-24 16:00:00,2292.0,1081.0,1211.0,Monday,June,0,0,0,0,0,0
2024-06-24 17:00:00,2224.0,1087.0,1137.0,Monday,June,0,0,0,0,0,0
2024-06-24 18:00:00,1724.0,815.0,909.0,Monday,June,0,0,0,0,0,0
2024-06-24 19:00:00,1073.0,546.0,527.0,Monday,June,0,0,0,0,0,0
2024-06-24 20:00:00,508.0,263.0,245.0,Monday,June,0,0,0,0,0,0
2024-06-24 21:00:00,315.0,150.0,165.0,Monday,June,0,0,0,0,0,0
2024-06-24 22:00:00,238.0,110.0,128.0,Monday,June,0,0,0,0,0,0
2024-06-24 23:00:00,29.0,5.0,24.0,Monday,June,0,0,0,0,0,0
2024-06-25 00:00:00,51.0,19.0,32.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 01:00:00,16.0,8.0,8.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 02:00:00,6.0,4.0,2.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 03:00:00,14.0,8.0,6.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 04:00:00,8.0,1.0,7.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 05:00:00,22.0,9.0,13.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 06:00:00,70.0,30.0,40.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 07:00:00,295.0,164.0,131.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 08:00:00,433.0,209.0,224.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 09:00:00,1063.0,511.0,552.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 10:00:00,1552.0,773.0,779.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 11:00:00,2146.0,1125.0,1021.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 12:00:00,2206.0,1112.0,1094.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 13:00:00,2277.0,1088.0,1189.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 14:00:00,2091.0,1001.0,1090.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 15:00:00,2074.0,1033.0,1041.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 16:00:00,2446.0,1186.0,1260.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 17:00:00,2367.0,1197.0,1170.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 18:00:00,1980.0,967.0,1013.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 19:00:00,1437.0,757.0,680.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 20:00:00,645.0,280.0,365.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 21:00:00,481.0,214.0,267.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 22:00:00,241.0,81.0,160.0,Tuesday,June,0,0,0,0,0,0
2024-06-25 23:00:00,0.0,0.0,0.0,Tuesday,June,0,0,0,0,0,0
2024-06-26 00:00:00,59.0,17.0,42.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 01:00:00,33.0,14.0,19.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 02:00:00,19.0,14.0,5.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 03:00:00,16.0,7.0,9.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 04:00:00,21.0,6.0,15.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 05:00:00,21.0,10.0,11.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 06:00:00,78.0,44.0,34.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 07:00:00,317.0,178.0,139.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 08:00:00,505.0,227.0,278.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 09:00:00,1031.0,507.0,524.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 10:00:00,1750.0,903.0,847.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 11:00:00,2128.0,1088.0,1040.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 12:00:00,2532.0,1305.0,1227.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 13:00:00,2349.0,1145.0,1204.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 14:00:00,2039.0,997.0,1042.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 15:00:00,2000.0,934.0,1066.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 16:00:00,2214.0,1076.0,1138.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 17:00:00,2111.0,1059.0,1052.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 18:00:00,1680.0,812.0,868.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 19:00:00,1249.0,665.0,584.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 20:00:00,525.0,246.0,279.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 21:00:00,391.0,177.0,214.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 22:00:00,118.0,45.0,73.0,Wednesday,June,0,0,0,0,0,0
2024-06-26 23:00:00,0.0,0.0,0.0,Wednesday,June,0,0,0,0,0,0
2024-06-27 00:00:00,45.0,21.0,24.0,Thursday,June,0,0,0,0,0,0
2024-06-27 01:00:00,21.0,14.0,7.0,Thursday,June,0,0,0,0,0,0
2024-06-27 02:00:00,7.0,4.0,3.0,Thursday,June,0,0,0,0,0,0
2024-06-27 03:00:00,15.0,5.0,10.0,Thursday,June,0,0,0,0,0,0
2024-06-27 04:00:00,18.0,1.0,17.0,Thursday,June,0,0,0,0,0,0
2024-06-27 05:00:00,21.0,9.0,12.0,Thursday,June,0,0,0,0,0,0
2024-06-27 06:00:00,72.0,37.0,35.0,Thursday,June,0,0,0,0,0,0
2024-06-27 07:00:00,275.0,169.0,106.0,Thursday,June,0,0,0,0,0,0
2024-06-27 08:00:00,468.0,220.0,248.0,Thursday,June,0,0,0,0,0,0
2024-06-27 09:00:00,1007.0,519.0,488.0,Thursday,June,0,0,0,0,0,0
2024-06-27 10:00:00,1670.0,869.0,801.0,Thursday,June,0,0,0,0,0,0
2024-06-27 11:00:00,1992.0,1027.0,965.0,Thursday,June,0,0,0,0,0,0
2024-06-27 12:00:00,2459.0,1254.0,1205.0,Thursday,June,0,0,0,0,0,0
2024-06-27 13:00:00,2423.0,1196.0,1227.0,Thursday,June,0,0,0,0,0,0
2024-06-27 14:00:00,2455.0,1207.0,1248.0,Thursday,June,0,0,0,0,0,0
2024-06-27 15:00:00,2369.0,1146.0,1223.0,Thursday,June,0,0,0,0,0,0
2024-06-27 16:00:00,2530.0,1216.0,1314.0,Thursday,June,0,0,0,0,0,0
2024-06-27 17:00:00,2563.0,1213.0,1350.0,Thursday,June,0,0,0,0,0,0
2024-06-27 18:00:00,1902.0,931.0,971.0,Thursday,June,0,0,0,0,0,0
2024-06-27 19:00:00,1450.0,747.0,703.0,Thursday,June,0,0,0,0,0,0
2024-06-27 20:00:00,685.0,324.0,361.0,Thursday,June,0,0,0,0,0,0
2024-06-27 21:00:00,464.0,222.0,242.0,Thursday,June,0,0,0,0,0,0
2024-06-27 22:00:00,311.0,91.0,220.0,Thursday,June,0,0,0,0,0,0
2024-06-27 23:00:00,155.0,62.0,93.0,Thursday,June,0,0,0,0,0,0
2024-06-28 00:00:00,66.0,24.0,42.0,Friday,June,0,0,0,0,0,0
2024-06-28 01:00:00,41.0,23.0,18.0,Friday,June,0,0,0,0,0,0
2024-06-28 02:00:00,41.0,19.0,22.0,Friday,June,0,0,0,0,0,0
2024-06-28 03:00:00,16.0,4.0,12.0,Friday,June,0,0,0,0,0,0
2024-06-28 04:00:00,14.0,5.0,9.0,Friday,June,0,0,0,0,0,0
2024-06-28 05:00:00,33.0,12.0,21.0,Friday,June,0,0,0,0,0,0
2024-06-28 06:00:00,59.0,27.0,32.0,Friday,June,0,0,0,0,0,0
2024-06-28 07:00:00,306.0,178.0,128.0,Friday,June,0,0,0,0,0,0
2024-06-28 08:00:00,510.0,234.0,276.0,Friday,June,0,0,0,0,0,0
2024-06-28 09:00:00,1048.0,489.0,559.0,Friday,June,0,0,0,0,0,0
2024-06-28 10:00:00,1861.0,990.0,871.0,Friday,June,0,0,0,0,0,0
2024-06-28 11:00:00,1842.0,923.0,919.0,Friday,June,0,0,0,0,0,0
2024-06-28 12:00:00,2412.0,1182.0,1230.0,Friday,June,0,0,0,0,0,0
2024-06-28 13:00:00,2233.0,1146.0,1087.0,Friday,June,0,0,0,0,0,0
2024-06-28 14:00:00,2628.0,1299.0,1329.0,Friday,June,0,0,0,0,0,0
2024-06-28 15:00:00,2967.0,1488.0,1479.0,Friday,June,0,0,0,0,0,0
2024-06-28 16:00:00,3040.0,1478.0,1562.0,Friday,June,0,0,0,0,0,0
2024-06-28 17:00:00,2993.0,1500.0,1493.0,Friday,June,0,0,0,0,0,0
2024-06-28 18:00:00,2763.0,1410.0,1353.0,Friday,June,0,0,0,0,0,0
2024-06-28 19:00:00,2061.0,1014.0,1047.0,Friday,June,0,0,0,0,0,0
2024-06-28 20:00:00,1020.0,484.0,536.0,Friday,June,0,0,0,0,0,0
2024-06-28 21:00:00,686.0,322.0,364.0,Friday,June,0,0,0,0,0,0
2024-06-28 22:00:00,622.0,297.0,325.0,Friday,June,0,0,0,0,0,0
2024-06-28 23:00:00,429.0,152.0,277.0,Friday,June,0,0,0,0,0,0
2024-06-29 00:00:00,263.0,53.0,210.0,Saturday,June,0,0,0,0,0,0
2024-06-29 01:00:00,139.0,56.0,83.0,Saturday,June,0,0,0,0,0,0
2024-06-29 02:00:00,75.0,25.0,50.0,Saturday,June,0,0,0,0,0,0
2024-06-29 03:00:00,32.0,11.0,21.0,Saturday,June,0,0,0,0,0,0
2024-06-29 04:00:00,52.0,14.0,38.0,Saturday,June,0,0,0,0,0,0
2024-06-29 05:00:00,39.0,24.0,15.0,Saturday,June,0,0,0,0,0,0
2024-06-29 06:00:00,46.0,29.0,17.0,Saturday,June,0,0,0,0,0,0
2024-06-29 07:00:00,76.0,41.0,35.0,Saturday,June,0,0,0,0,0,0
2024-06-29 08:00:00,22.0,14.0,8.0,Saturday,June,0,0,0,0,0,0
2024-06-29 09:00:00,1032.0,543.0,489.0,Saturday,June,0,0,0,0,0,0
2024-06-29 10:00:00,2094.0,1105.0,989.0,Saturday,June,0,0,0,0,0,0
2024-06-29 11:00:00,3700.0,2092.0,1608.0,Saturday,June,0,0,0,0,0,0
2024-06-29 12:00:00,4174.0,2430.0,1744.0,Saturday,June,0,0,0,0,0,0
2024-06-29 13:00:00,5109.0,2057.0,3052.0,Saturday,June,0,0,0,0,0,0
2024-06-29 14:00:00,3457.0,1683.0,1774.0,Saturday,June,0,0,0,0,0,0
2024-06-29 15:00:00,3457.0,1746.0,1711.0,Saturday,June,0,0,0,0,0,0
