date,ftraffic,ltr,rtl,dow,month,s_holid,p_holid,br_mo,br_fr,bweek,fest
2022-04-18,8173.0,,,Monday,April,1,1,0,0,0,0
2022-04-19,33345.0,,,Tuesday,April,1,0,0,0,0,0
2022-04-20,32018.0,,,Wednesday,April,1,0,0,0,0,0
2022-04-21,31824.0,,,Thursday,April,1,0,0,0,0,0
2022-04-22,33406.0,,,Friday,April,1,0,0,0,0,0
2022-04-23,37840.0,,,Saturday,April,1,0,0,0,0,0
2022-04-24,5907.0,,,Sunday,April,0,0,0,0,0,0
2022-04-25,22331.0,,,Monday,April,0,0,0,0,0,0
2022-04-26,19249.0,,,Tuesday,April,0,0,0,0,0,0
2022-04-27,25743.0,,,Wednesday,April,0,0,0,0,0,0
2022-04-28,26548.0,,,Thursday,April,0,0,0,0,0,0
2022-04-29,30911.0,,,Friday,April,0,0,0,0,0,0
2022-04-30,36233.0,,,Saturday,April,0,0,0,0,0,0
2022-05-01,9999.0,,,Sunday,May,0,1,0,0,0,0
2022-05-02,26189.0,,,Monday,May,0,0,0,0,0,0
2022-05-03,27055.0,,,Tuesday,May,0,0,0,0,0,0
2022-05-04,21241.0,,,Wednesday,May,0,0,0,0,0,0
2022-05-05,25342.0,,,Thursday,May,0,0,0,0,0,0
2022-05-06,32963.0,,,Friday,May,0,0,0,0,0,0
2022-05-07,44772.0,,,Saturday,May,0,0,0,0,0,0
2022-05-08,10292.0,,,Sunday,May,0,0,0,0,0,0
2022-05-09,25143.0,,,Monday,May,0,0,0,0,0,0
2022-05-10,25213.0,,,Tuesday,May,0,0,0,0,0,0
2022-05-11,26960.0,,,Wednesday,May,0,0,0,0,0,0
2022-05-12,26792.0,,,Thursday,May,0,0,0,0,0,0
2022-05-13,30894.0,,,Friday,May,0,0,0,0,0,0
2022-05-14,43780.0,,,Saturday,May,0,0,0,0,0,0
2022-05-15,9165.0,,,Sunday,May,0,0,0,0,0,0
2022-05-16,21933.0,,,Monday,May,0,0,0,0,0,0
2022-05-17,26005.0,,,Tuesday,May,0,0,0,0,0,0
2022-05-18,25643.0,,,Wednesday,May,0,0,0,0,0,0
2022-05-19,25037.0,,,Thursday,May,0,0,0,0,0,0
2022-05-20,27614.0,,,Friday,May,0,0,0,0,0,0
2022-05-21,43260.0,,,Saturday,May,0,0,0,0,0,0
2022-05-22,9905.0,,,Sunday,May,0,0,0,0,0,0
2022-05-23,24309.0,,,Monday,May,0,0,0,0,0,0
2022-05-24,25936.0,,,Tuesday,May,0,0,0,0,0,0
2022-05-25,31874.0,,,Wednesday,May,0,0,0,0,0,0
2022-05-26,13723.0,,,Thursday,May,0,1,0,0,0,0
2022-05-27,41882.0,,,Friday,May,0,0,0,1,0,0
2022-05-28,45180.0,,,Saturday,May,0,0,0,0,0,0
2022-05-29,12374.0,,,Sunday,May,0,0,0,0,0,0
2022-05-30,26019.0,,,Monday,May,0,0,0,0,0,0
2022-05-31,27457.0,,,Tuesday,May,0,0,0,0,0,0
2022-06-01,31624.0,,,Wednesday,June,0,0,0,0,0,0
2022-06-02,31232.0,,,Thursday,June,0,0,0,0,0,0
2022-06-03,29505.0,,,Friday,June,0,0,0,0,0,0
2022-06-04,46207.0,,,Saturday,June,0,0,0,0,0,0
2022-06-05,12444.0,,,Sunday,June,0,0,0,0,0,0
2022-06-06,13251.0,,,Monday,June,0,1,0,0,0,0
2022-06-07,32466.0,,,Tuesday,June,1,0,0,0,0,0
2022-06-08,30894.0,,,Wednesday,June,1,0,0,0,0,0
2022-06-09,31401.0,,,Thursday,June,1,0,0,0,0,0
2022-06-10,33007.0,,,Friday,June,1,0,0,0,0,0
2022-06-11,37814.0,,,Saturday,June,1,0,0,0,0,0
2022-06-12,9470.0,,,Sunday,June,1,0,0,0,0,0
2022-06-13,31963.0,,,Monday,June,1,0,0,0,0,0
2022-06-14,32663.0,,,Tuesday,June,1,0,0,0,0,0
2022-06-15,30072.0,,,Wednesday,June,1,0,0,0,0,0
2022-06-16,11538.0,,,Thursday,June,1,1,0,0,0,0
2022-06-17,38700.0,,,Friday,June,1,0,0,1,0,0
2022-06-18,27881.0,,,Saturday,June,1,0,0,0,0,0
2022-06-19,5783.0,,,Sunday,June,0,0,0,0,0,0
2022-06-20,24316.0,,,Monday,June,0,0,0,0,0,0
2022-06-21,26503.0,,,Tuesday,June,0,0,0,0,0,0
2022-06-22,25566.0,,,Wednesday,June,0,0,0,0,0,0
2022-06-23,25316.0,,,Thursday,June,0,0,0,0,0,0
2022-06-24,28407.0,,,Friday,June,0,0,0,0,0,0
2022-06-25,37000.0,,,Saturday,June,0,0,0,0,0,0
2022-06-26,8434.0,,,Sunday,June,0,0,0,0,0,0
2022-06-27,24970.0,,,Monday,June,0,0,0,0,0,0
2022-06-28,27534.0,,,Tuesday,June,0,0,0,0,0,0
2022-06-29,26876.0,,,Wednesday,June,0,0,0,0,0,0
2022-06-30,26902.0,,,Thursday,June,0,0,0,0,0,0
2022-07-01,27568.0,,,Friday,July,0,0,0,0,0,0
2022-07-02,42345.0,,,Saturday,July,0,0,0,0,0,0
2022-07-03,9112.0,,,Sunday,July,0,0,0,0,0,0
2022-07-04,27233.0,,,Monday,July,0,0,0,0,0,0
2022-07-05,27297.0,,,Tuesday,July,0,0,0,0,0,0
2022-07-06,29670.0,,,Wednesday,July,0,0,0,0,0,0
2022-07-07,26222.0,,,Thursday,July,0,0,0,0,0,0
2022-07-08,33317.0,,,Friday,July,0,0,0,0,0,0
2022-07-09,41086.0,,,Saturday,July,0,0,0,0,0,0
2022-07-10,10553.0,,,Sunday,July,0,0,0,0,0,0
2022-07-11,27693.0,,,Monday,July,0,0,0,0,0,0
2022-07-12,28857.0,,,Tuesday,July,0,0,0,0,0,0
2022-07-13,27343.0,,,Wednesday,July,0,0,0,0,0,0
2022-07-14,27206.0,,,Thursday,July,0,0,0,0,0,0
2022-07-15,31600.0,,,Friday,July,0,0,0,0,0,0
2022-07-16,40054.0,,,Saturday,July,0,0,0,0,0,0
2022-07-17,10382.0,,,Sunday,July,0,0,0,0,0,0
2022-07-18,25175.0,,,Monday,July,0,0,0,0,0,0
2022-07-19,21894.0,,,Tuesday,July,0,0,0,0,0,0
2022-07-20,20978.0,,,Wednesday,July,0,0,0,0,0,0
2022-07-21,27851.0,,,Thursday,July,0,0,0,0,0,0
2022-07-22,29147.0,,,Friday,July,0,0,0,0,0,0
2022-07-23,41486.0,,,Saturday,July,0,0,0,0,0,0
2022-07-24,8579.0,,,Sunday,July,0,0,0,0,0,0
2022-07-25,23167.0,,,Monday,July,0,0,0,0,0,0
2022-07-26,31796.0,,,Tuesday,July,0,0,0,0,0,0
2022-07-27,32392.0,,,Wednesday,July,0,0,0,0,0,0
2022-07-28,32551.0,,,Thursday,July,0,0,0,0,0,0
2022-07-29,31739.0,,,Friday,July,0,0,0,0,0,0
2022-07-30,44528.0,,,Saturday,July,0,0,0,0,0,0
2022-07-31,11010.0,,,Sunday,July,0,0,0,0,0,0
2022-08-01,36420.0,,,Monday,August,1,0,0,0,0,0
2022-08-02,34872.0,,,Tuesday,August,1,0,0,0,0,0
2022-08-03,30564.0,,,Wednesday,August,1,0,0,0,0,0
2022-08-04,25481.0,,,Thursday,August,1,0,0,0,0,0
2022-08-05,31674.0,,,Friday,August,1,0,0,0,0,0
2022-08-06,42488.0,,,Saturday,August,1,0,0,0,0,0
2022-08-07,10356.0,,,Sunday,August,1,0,0,0,0,0
2022-08-08,34351.0,,,Monday,August,1,0,0,0,0,0
2022-08-09,32570.0,,,Tuesday,August,1,0,0,0,0,0
2022-08-10,32842.0,,,Wednesday,August,1,0,0,0,0,0
2022-08-11,31391.0,,,Thursday,August,1,0,0,0,0,0
2022-08-12,31965.0,,,Friday,August,1,0,0,0,0,0
2022-08-13,37645.0,,,Saturday,August,1,0,0,0,0,0
2022-08-14,9344.0,,,Sunday,August,1,0,0,0,0,0
2022-08-15,10340.0,,,Monday,August,1,1,0,0,0,0
2022-08-16,35642.0,,,Tuesday,August,1,0,0,0,0,0
2022-08-17,32312.0,,,Wednesday,August,1,0,0,0,0,0
2022-08-18,33617.0,,,Thursday,August,1,0,0,0,0,0
2022-08-19,33579.0,,,Friday,August,1,0,0,0,0,0
2022-08-20,36568.0,,,Saturday,August,1,0,0,0,0,0
2022-08-21,11596.0,,,Sunday,August,1,0,0,0,0,0
2022-08-22,32746.0,,,Monday,August,1,0,0,0,0,0
2022-08-23,31973.0,,,Tuesday,August,1,0,0,0,0,0
2022-08-24,31897.0,,,Wednesday,August,1,0,0,0,0,0
2022-08-25,31222.0,,,Thursday,August,1,0,0,0,0,0
2022-08-26,29268.0,,,Friday,August,1,0,0,0,0,0
2022-08-27,37741.0,,,Saturday,August,1,0,0,0,0,0
2022-08-28,12030.0,,,Sunday,August,1,0,0,0,0,0
2022-08-29,34994.0,,,Monday,August,1,0,0,0,0,0
2022-08-30,36076.0,,,Tuesday,August,1,0,0,0,0,0
2022-08-31,38850.0,,,Wednesday,August,1,0,0,0,0,0
2022-09-01,28836.0,,,Thursday,September,1,0,0,0,0,0
2022-09-02,32274.0,,,Friday,September,1,0,0,0,0,0
2022-09-03,35710.0,,,Saturday,September,1,0,0,0,0,0
2022-09-04,8909.0,,,Sunday,September,1,0,0,0,0,0
2022-09-05,27936.0,,,Monday,September,1,0,0,0,0,0
2022-09-06,28049.0,,,Tuesday,September,1,0,0,0,0,0
2022-09-07,29459.0,,,Wednesday,September,1,0,0,0,0,0
2022-09-08,29063.0,,,Thursday,September,1,0,0,0,0,0
2022-09-09,36854.0,,,Friday,September,1,0,0,0,0,1
2022-09-10,45026.0,,,Saturday,September,1,0,0,0,0,1
2022-09-11,21671.0,,,Sunday,September,1,0,0,0,0,1
2022-09-12,35663.0,,,Monday,September,1,0,0,0,0,0
2022-09-13,26611.0,,,Tuesday,September,0,0,0,0,0,0
2022-09-14,21836.0,,,Wednesday,September,0,0,0,0,0,0
2022-09-15,26332.0,,,Thursday,September,0,0,0,0,0,0
2022-09-16,37155.0,,,Friday,September,0,0,0,0,0,0
2022-09-17,43646.0,,,Saturday,September,0,0,0,0,0,0
2022-09-18,5762.0,,,Sunday,September,0,0,0,0,0,0
2022-09-19,23676.0,,,Monday,September,0,0,0,0,0,0
2022-09-20,25729.0,,,Tuesday,September,0,0,0,0,0,0
2022-09-21,27025.0,,,Wednesday,September,0,0,0,0,0,0
2022-09-22,27291.0,,,Thursday,September,0,0,0,0,0,0
2022-09-23,30278.0,,,Friday,September,0,0,0,0,0,0
2022-09-24,39964.0,,,Saturday,September,0,0,0,0,0,0
2022-09-25,6457.0,,,Sunday,September,0,0,0,0,0,0
2022-09-26,23565.0,,,Monday,September,0,0,0,0,0,0
2022-09-27,22719.0,,,Tuesday,September,0,0,0,0,0,0
2022-09-28,25191.0,,,Wednesday,September,0,0,0,0,0,0
2022-09-29,26696.0,,,Thursday,September,0,0,0,0,0,0
2022-09-30,33036.0,,,Friday,September,0,0,0,0,0,0
2022-10-01,37189.0,,,Saturday,October,0,0,0,0,0,0
2022-10-02,8389.0,,,Sunday,October,0,0,0,0,0,0
2022-10-03,9483.0,,,Monday,October,0,1,0,0,0,0
2022-10-04,28545.0,,,Tuesday,October,0,0,0,0,0,0
2022-10-05,27895.0,,,Wednesday,October,0,0,0,0,0,0
2022-10-06,27365.0,,,Thursday,October,0,0,0,0,0,0
2022-10-07,31241.0,,,Friday,October,0,0,0,0,0,0
2022-10-08,44211.0,,,Saturday,October,0,0,0,0,0,0
2022-10-09,9143.0,,,Sunday,October,0,0,0,0,0,0
2022-10-10,25439.0,,,Monday,October,0,0,0,0,0,0
2022-10-11,25780.0,,,Tuesday,October,0,0,0,0,0,0
2022-10-12,26711.0,,,Wednesday,October,0,0,0,0,0,0
2022-10-13,25498.0,,,Thursday,October,0,0,0,0,0,0
2022-10-14,30753.0,,,Friday,October,0,0,0,0,0,0
2022-10-15,43012.0,,,Saturday,October,0,0,0,0,0,0
2022-10-16,9586.0,,,Sunday,October,0,0,0,0,0,0
2022-10-17,27392.0,,,Monday,October,0,0,0,0,0,0
2022-10-18,24486.0,,,Tuesday,October,0,0,0,0,0,0
2022-10-19,27000.0,,,Wednesday,October,0,0,0,0,0,0
2022-10-20,26048.0,,,Thursday,October,0,0,0,0,0,0
2022-10-21,23578.0,,,Friday,October,0,0,0,0,0,0
2022-10-22,45571.0,,,Saturday,October,0,0,0,0,0,0
2022-10-23,9719.0,,,Sunday,October,0,0,0,0,0,0
2022-10-24,25055.0,,,Monday,October,0,0,0,0,0,0
2022-10-25,26339.0,,,Tuesday,October,0,0,0,0,0,0
2022-10-26,27119.0,,,Wednesday,October,0,0,0,0,0,0
2022-10-27,29450.0,,,Thursday,October,0,0,0,0,0,0
2022-10-28,34787.0,,,Friday,October,0,0,0,0,0,0
2022-10-29,47035.0,,,Saturday,October,0,0,0,0,0,1
2022-10-30,38006.0,,,Sunday,October,0,0,0,0,0,1
2022-10-31,46449.0,,,Monday,October,1,0,1,0,0,0
2022-11-01,11421.0,,,Tuesday,November,1,1,0,0,0,0
2022-11-02,36202.0,,,Wednesday,November,1,0,0,0,0,0
2022-11-03,35577.0,,,Thursday,November,1,0,0,0,0,0
2022-11-04,35494.0,,,Friday,November,1,0,0,0,0,0
2022-11-05,43479.0,,,Saturday,November,0,0,0,0,0,0
2022-11-06,9570.0,,,Sunday,November,0,0,0,0,0,0
2022-11-07,24797.0,,,Monday,November,0,0,0,0,0,0
2022-11-08,26559.0,,,Tuesday,November,0,0,0,0,0,0
2022-11-09,24362.0,,,Wednesday,November,0,0,0,0,0,0
2022-11-10,26859.0,,,Thursday,November,0,0,0,0,0,0
2022-11-11,31454.0,,,Friday,November,0,0,0,0,0,0
2022-11-12,45700.0,,,Saturday,November,0,0,0,0,0,0
2022-11-13,10586.0,,,Sunday,November,0,0,0,0,0,0
2022-11-14,24453.0,,,Monday,November,0,0,0,0,0,0
2022-11-15,26645.0,,,Tuesday,November,0,0,0,0,0,0
2022-11-16,29695.0,,,Wednesday,November,1,0,0,0,0,0
2022-11-17,20101.0,,,Thursday,November,0,0,0,0,0,0
2022-11-18,28063.0,,,Friday,November,0,0,0,0,0,0
2022-11-19,37610.0,,,Saturday,November,0,0,0,0,0,0
2022-11-20,6750.0,,,Sunday,November,0,0,0,0,0,0
2022-11-21,24240.0,,,Monday,November,0,0,0,0,1,0
2022-11-22,27018.0,,,Tuesday,November,0,0,0,0,1,0
2022-11-23,26240.0,,,Wednesday,November,0,0,0,0,1,0
2022-11-24,27653.0,,,Thursday,November,0,0,0,0,1,0
2022-11-25,47550.0,,,Friday,November,0,0,0,0,1,0
2022-11-26,56450.0,,,Saturday,November,0,0,0,0,1,0
2022-11-27,12982.0,,,Sunday,November,0,0,0,0,0,0
2022-11-28,30235.0,,,Monday,November,0,0,0,0,0,0
2022-11-29,31174.0,,,Tuesday,November,0,0,0,0,0,0
2022-11-30,32600.0,,,Wednesday,November,0,0,0,0,0,0
2022-12-01,34064.0,,,Thursday,December,0,0,0,0,0,0
2022-12-02,34732.0,,,Friday,December,0,0,0,0,0,0
2022-12-03,59788.0,,,Saturday,December,0,0,0,0,0,0
2022-12-04,13637.0,,,Sunday,December,0,0,0,0,0,0
2022-12-05,31577.0,,,Monday,December,0,0,0,0,0,0
2022-12-06,31561.0,,,Tuesday,December,0,0,0,0,0,0
2022-12-07,32831.0,,,Wednesday,December,0,0,0,0,0,0
2022-12-08,34800.0,,,Thursday,December,0,0,0,0,0,0
2022-12-09,41268.0,,,Friday,December,0,0,0,0,0,0
2022-12-10,55267.0,,,Saturday,December,0,0,0,0,0,0
2022-12-11,12346.0,,,Sunday,December,0,0,0,0,0,0
2022-12-12,32811.0,,,Monday,December,0,0,0,0,0,0
2022-12-13,33550.0,,,Tuesday,December,0,0,0,0,0,0
2022-12-14,30481.0,,,Wednesday,December,0,0,0,0,0,0
2022-12-15,36041.0,,,Thursday,December,0,0,0,0,0,0
2022-12-16,43643.0,,,Friday,December,0,0,0,0,0,0
2022-12-17,59196.0,,,Saturday,December,0,0,0,0,0,0
2022-12-18,10775.0,,,Sunday,December,0,0,0,0,0,0
2022-12-19,36239.0,,,Monday,December,0,0,0,0,0,0
2022-12-20,40595.0,,,Tuesday,December,0,0,0,0,0,0
2022-12-21,44815.0,,,Wednesday,December,0,0,0,0,0,0
2022-12-22,43804.0,,,Thursday,December,0,0,0,0,0,0
2022-12-23,38971.0,,,Friday,December,0,0,0,0,0,0
2022-12-24,16399.0,,,Saturday,December,1,0,0,0,0,0
2022-12-25,4672.0,,,Sunday,December,1,1,0,0,0,0
2022-12-26,4346.0,,,Monday,December,1,1,0,0,0,0
2022-12-27,43168.0,,,Tuesday,December,1,0,0,0,0,0
2022-12-28,41093.0,,,Wednesday,December,1,0,0,0,0,0
2022-12-29,37300.0,,,Thursday,December,1,0,0,0,0,0
2022-12-30,36716.0,,,Friday,December,1,0,0,0,0,0
2022-12-31,20567.0,,,Saturday,December,1,0,0,0,0,0
2023-01-01,7459.0,,,Sunday,January,1,1,0,0,0,0
2023-01-02,31956.0,,,Monday,January,1,0,0,0,0,0
2023-01-03,34016.0,,,Tuesday,January,1,0,0,0,0,0
2023-01-04,28610.0,,,Wednesday,January,1,0,0,0,0,0
2023-01-05,32743.0,,,Thursday,January,1,0,0,0,0,0
2023-01-06,8127.0,,,Friday,January,1,1,0,0,0,0
2023-01-07,41935.0,,,Saturday,January,1,0,0,0,0,0
2023-01-08,6394.0,,,Sunday,January,0,0,0,0,0,0
2023-01-09,21421.0,,,Monday,January,0,0,0,0,0,0
2023-01-10,22316.0,,,Tuesday,January,0,0,0,0,0,0
2023-01-11,18969.0,,,Wednesday,January,0,0,0,0,0,0
2023-01-12,20978.0,,,Thursday,January,0,0,0,0,0,0
2023-01-13,26371.0,,,Friday,January,0,0,0,0,0,0
2023-01-14,31711.0,,,Saturday,January,0,0,0,0,0,0
2023-01-15,5379.0,,,Sunday,January,0,0,0,0,0,0
2023-01-16,20251.0,,,Monday,January,0,0,0,0,0,0
2023-01-17,22158.0,,,Tuesday,January,0,0,0,0,0,0
2023-01-18,17363.0,,,Wednesday,January,0,0,0,0,0,0
2023-01-19,21284.0,,,Thursday,January,0,0,0,0,0,0
2023-01-20,25049.0,,,Friday,January,0,0,0,0,0,0
2023-01-21,34687.0,,,Saturday,January,0,0,0,0,0,0
2023-01-22,6191.0,,,Sunday,January,0,0,0,0,0,0
2023-01-23,20852.0,,,Monday,January,0,0,0,0,0,0
2023-01-24,21111.0,,,Tuesday,January,0,0,0,0,0,0
2023-01-25,20808.0,,,Wednesday,January,0,0,0,0,0,0
2023-01-26,21389.0,,,Thursday,January,0,0,0,0,0,0
2023-01-27,26137.0,,,Friday,January,0,0,0,0,0,0
2023-01-28,36764.0,,,Saturday,January,0,0,0,0,0,0
2023-01-29,6576.0,,,Sunday,January,0,0,0,0,0,0
2023-01-30,19581.0,,,Monday,January,0,0,0,0,0,0
2023-01-31,21947.0,,,Tuesday,January,0,0,0,0,0,0
2023-02-01,21864.0,,,Wednesday,February,0,0,0,0,0,0
2023-02-02,20229.0,,,Thursday,February,0,0,0,0,0,0
2023-02-03,25305.0,,,Friday,February,0,0,0,0,0,0
2023-02-04,40699.0,,,Saturday,February,0,0,0,0,0,0
2023-02-05,4914.0,,,Sunday,February,0,0,0,0,0,0
2023-02-06,21185.0,,,Monday,February,0,0,0,0,0,0
2023-02-07,23957.0,,,Tuesday,February,0,0,0,0,0,0
2023-02-08,23569.0,,,Wednesday,February,0,0,0,0,0,0
2023-02-09,24580.0,,,Thursday,February,0,0,0,0,0,0
2023-02-10,27518.0,,,Friday,February,0,0,0,0,0,0
2023-02-11,41597.0,,,Saturday,February,0,0,0,0,0,0
2023-02-12,7856.0,,,Sunday,February,0,0,0,0,0,0
2023-02-13,24669.0,,,Monday,February,0,0,0,0,0,0
2023-02-14,27064.0,,,Tuesday,February,0,0,0,0,0,0
2023-02-15,23176.0,,,Wednesday,February,0,0,0,0,0,0
2023-02-16,24632.0,,,Thursday,February,0,0,0,0,0,0
2023-02-17,27116.0,,,Friday,February,0,0,0,0,0,0
2023-02-18,36557.0,,,Saturday,February,0,0,0,0,0,0
2023-02-19,22482.0,,,Sunday,February,0,0,0,0,0,1
2023-02-20,27870.0,,,Monday,February,1,0,0,0,0,0
2023-02-21,23753.0,,,Tuesday,February,1,0,0,0,0,0
2023-02-22,28921.0,,,Wednesday,February,1,0,0,0,0,0
2023-02-23,27868.0,,,Thursday,February,1,0,0,0,0,0
2023-02-24,29997.0,,,Friday,February,1,0,0,0,0,0
2023-02-25,33331.0,,,Saturday,February,0,0,0,0,0,0
2023-02-26,6101.0,,,Sunday,February,0,0,0,0,0,0
2023-02-27,20873.0,,,Monday,February,0,0,0,0,0,0
2023-02-28,22315.0,,,Tuesday,February,0,0,0,0,0,0
2023-03-01,23855.0,,,Wednesday,March,0,0,0,0,0,0
2023-03-02,25492.0,,,Thursday,March,0,0,0,0,0,0
2023-03-03,29866.0,,,Friday,March,0,0,0,0,0,0
2023-03-04,39146.0,,,Saturday,March,0,0,0,0,0,0
2023-03-05,7009.0,,,Sunday,March,0,0,0,0,0,0
2023-03-06,20280.0,,,Monday,March,0,0,0,0,0,0
2023-03-07,21381.0,,,Tuesday,March,0,0,0,0,0,0
2023-03-08,15549.0,,,Wednesday,March,0,0,0,0,0,0
2023-03-09,21909.0,,,Thursday,March,0,0,0,0,0,0
2023-03-10,22565.0,,,Friday,March,0,0,0,0,0,0
2023-03-11,40894.0,,,Saturday,March,0,0,0,0,0,0
2023-03-12,7190.0,,,Sunday,March,0,0,0,0,0,0
2023-03-13,23200.0,,,Monday,March,0,0,0,0,0,0
2023-03-14,18336.0,,,Tuesday,March,0,0,0,0,0,0
2023-03-15,21271.0,,,Wednesday,March,0,0,0,0,0,0
2023-03-16,26937.0,,,Thursday,March,0,0,0,0,0,0
2023-03-17,32696.0,,,Friday,March,0,0,0,0,0,0
2023-03-18,46811.0,,,Saturday,March,0,0,0,0,0,0
2023-03-19,8773.0,,,Sunday,March,0,0,0,0,0,0
2023-03-20,22532.0,,,Monday,March,0,0,0,0,0,0
2023-03-21,22896.0,,,Tuesday,March,0,0,0,0,0,0
2023-03-22,26953.0,,,Wednesday,March,0,0,0,0,0,0
2023-03-23,22943.0,,,Thursday,March,0,0,0,0,0,0
2023-03-24,25842.0,,,Friday,March,0,0,0,0,0,0
2023-03-25,36983.0,,,Saturday,March,0,0,0,0,0,0
2023-03-26,6242.0,,,Sunday,March,0,0,0,0,0,0
2023-03-27,20057.0,,,Monday,March,0,0,0,0,0,0
2023-03-28,25103.0,,,Tuesday,March,0,0,0,0,0,0
2023-03-29,26085.0,,,Wednesday,March,0,0,0,0,0,0
2023-03-30,22861.0,,,Thursday,March,0,0,0,0,0,0
2023-03-31,23867.0,,,Friday,March,0,0,0,0,0,0
2023-04-01,31120.0,,,Saturday,April,0,0,0,0,0,0
2023-04-02,7793.0,,,Sunday,April,0,0,0,0,0,0
2023-04-03,34860.0,,,Monday,April,1,0,0,0,0,0
2023-04-04,32179.0,,,Tuesday,April,1,0,0,0,0,0
2023-04-05,32353.0,,,Wednesday,April,1,0,0,0,0,0
2023-04-06,32762.0,,,Thursday,April,1,0,0,0,0,0
2023-04-07,7413.0,,,Friday,April,1,1,0,0,0,0
2023-04-08,39970.0,,,Saturday,April,1,0,0,0,0,0
2023-04-09,7883.0,,,Sunday,April,1,0,0,0,0,0
2023-04-10,8909.0,,,Monday,April,1,1,0,0,0,0
2023-04-11,33305.0,,,Tuesday,April,1,0,0,0,0,0
2023-04-12,25110.0,,,Wednesday,April,1,0,0,0,0,0
2023-04-13,31943.0,,,Thursday,April,1,0,0,0,0,0
2023-04-14,35147.0,,,Friday,April,1,0,0,0,0,0
2023-04-15,31129.0,,,Saturday,April,1,0,0,0,0,0
2023-04-16,6783.0,,,Sunday,April,0,0,0,0,0,0
2023-04-17,24471.0,,,Monday,April,0,0,0,0,0,0
2023-04-18,25581.0,,,Tuesday,April,0,0,0,0,0,0
2023-04-19,26728.0,,,Wednesday,April,0,0,0,0,0,0
2023-04-20,25127.0,,,Thursday,April,0,0,0,0,0,0
2023-04-21,32191.0,,,Friday,April,0,0,0,0,0,0
2023-04-22,41735.0,,,Saturday,April,0,0,0,0,0,0
2023-04-23,11072.0,,,Sunday,April,0,0,0,0,0,0
2023-04-24,23220.0,,,Monday,April,0,0,0,0,0,0
2023-04-25,24228.0,,,Tuesday,April,0,0,0,0,0,0
2023-04-26,26351.0,,,Wednesday,April,0,0,0,0,0,0
2023-04-27,27930.0,,,Thursday,April,0,0,0,0,0,0
2023-04-28,28474.0,,,Friday,April,0,0,0,0,0,0
2023-04-29,45879.0,,,Saturday,April,0,0,0,0,0,0
2023-04-30,12177.0,,,Sunday,April,0,0,0,0,0,0
2023-05-01,9607.0,,,Monday,May,0,1,0,0,0,0
2023-05-02,26903.0,,,Tuesday,May,0,0,0,0,0,0
2023-05-03,28487.0,,,Wednesday,May,0,0,0,0,0,0
2023-05-04,29518.0,,,Thursday,May,0,0,0,0,0,0
2023-05-05,31056.0,,,Friday,May,0,0,0,0,0,0
2023-05-06,44338.0,,,Saturday,May,0,0,0,0,0,0
2023-05-07,13560.0,,,Sunday,May,0,0,0,0,0,0
2023-05-08,22772.0,,,Monday,May,0,0,0,0,0,0
2023-05-09,26281.0,,,Tuesday,May,0,0,0,0,0,0
2023-05-10,23829.0,,,Wednesday,May,0,0,0,0,0,0
2023-05-11,19402.0,,,Thursday,May,0,0,0,0,0,0
2023-05-12,30630.0,,,Friday,May,0,0,0,0,0,0
2023-05-13,46293.0,,,Saturday,May,0,0,0,0,0,0
2023-05-14,10092.0,,,Sunday,May,0,0,0,0,0,0
2023-05-15,24783.0,,,Monday,May,0,0,0,0,0,0
2023-05-16,25348.0,,,Tuesday,May,0,0,0,0,0,0
2023-05-17,29362.0,,,Wednesday,May,0,0,0,0,0,0
2023-05-18,11747.0,,,Thursday,May,0,1,0,0,0,0
2023-05-19,40984.0,,,Friday,May,0,0,0,1,0,0
2023-05-20,43520.0,,,Saturday,May,0,0,0,0,0,0
2023-05-21,9378.0,,,Sunday,May,0,0,0,0,0,0
2023-05-22,25751.0,,,Monday,May,0,0,0,0,0,0
2023-05-23,25762.0,,,Tuesday,May,0,0,0,0,0,0
2023-05-24,27302.0,,,Wednesday,May,0,0,0,0,0,0
2023-05-25,28368.0,,,Thursday,May,0,0,0,0,0,0
2023-05-26,31511.0,,,Friday,May,0,0,0,0,0,0
2023-05-27,41257.0,,,Saturday,May,0,0,0,0,0,0
2023-05-28,13540.0,,,Sunday,May,0,0,0,0,0,0
2023-05-29,11262.0,,,Monday,May,0,1,0,0,0,0
2023-05-30,35451.0,,,Tuesday,May,1,0,0,0,0,0
2023-05-31,31362.0,,,Wednesday,May,1,0,0,0,0,0
2023-06-01,32949.0,,,Thursday,June,1,0,0,0,0,0
2023-06-02,35211.0,,,Friday,June,1,0,0,0,0,0
2023-06-03,38379.0,,,Saturday,June,1,0,0,0,0,0
2023-06-04,10102.0,,,Sunday,June,1,0,0,0,0,0
2023-06-05,28400.0,,,Monday,June,1,0,0,0,0,0
2023-06-06,28334.0,,,Tuesday,June,1,0,0,0,0,0
2023-06-07,27390.0,,,Wednesday,June,1,0,0,0,0,0
2023-06-08,9219.0,,,Thursday,June,1,1,0,0,0,0
2023-06-09,37587.0,,,Friday,June,1,0,0,1,0,0
2023-06-10,34368.0,,,Saturday,June,0,0,0,0,0,0
2023-06-11,7226.0,,,Sunday,June,0,0,0,0,0,0
2023-06-12,22519.0,,,Monday,June,0,0,0,0,0,0
2023-06-13,23078.0,,,Tuesday,June,0,0,0,0,0,0
