STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20241230;    1;   5.9;   2.6;    1;   0.0;   8;    0.000;   0;   8.0;   5.1;  999.39;   -1.7;   93.75;   -1.1;   -2.4;   -2.1;eor
       5705;20241231;    1;   5.5;   2.3;    1;   0.0;   8;    0.100;   0;   7.2;   4.7;  996.98;   -2.7;   94.13;   -2.0;   -3.7;   -5.6;eor
       5705;20250101;    1;  15.8;   5.5;    1;   0.5;   6;    5.017;   0;   7.4;   5.1;  988.37;    2.5;   71.96;    9.4;   -3.2;   -5.1;eor
       5705;20250102;    1;  21.2;   4.2;    1;  17.3;   8;    0.000;   0;   7.5;   6.1;  980.92;    3.2;   81.38;    9.5;   -0.1;   -1.7;eor
       5705;20250103;    1;  13.4;   5.7;    1;   0.1;   8;    2.067;   0;   6.9;   5.1;  986.89;    0.5;   79.88;    2.0;   -0.7;   -1.1;eor
       5705;20250104;    1;   6.9;   2.7;    1;   2.0;   7;    0.050;   0;   7.9;   4.7;  987.51;   -1.1;   83.63;    0.2;   -2.7;   -4.1;eor
       5705;20250105;    1;   9.9;   3.1;    1;  10.3;   8;    0.000;   1;   7.6;   6.8;  971.60;    2.1;   92.50;    8.1;   -2.1;   -2.3;eor
       5705;20250106;    1;  18.9;   5.9;    1;   0.1;   6;    2.833;   0;   7.5;   8.1;  964.62;    9.1;   70.96;   14.8;    5.6;    4.0;eor
       5705;20250107;    1;  30.0;   7.5;    1;   1.2;   8;    2.750;   0;   5.6;   5.9;  971.74;    5.0;   67.96;    7.2;    1.5;    0.0;eor
       5705;20250108;    1;  11.1;   4.5;    1;   4.0;   8;    0.000;   0;   7.5;   6.2;  973.08;    2.0;   87.79;    4.0;   -0.1;   -0.1;eor
       5705;20250109;    1;  24.9;   5.9;    1;   4.4;   8;    1.217;   0;   7.3;   8.1;  969.33;    6.0;   84.42;   10.6;    1.0;   -0.3;eor
       5705;20250110;    1;  11.9;   4.4;    1;   0.0;   7;    0.883;   0;   5.8;   5.0;  985.74;    1.1;   75.04;    3.3;   -1.1;   -3.8;eor
       5705;20250111;    1;   8.1;   2.9;    1;   0.0;   7;    5.550;   0;   5.4;   4.7;  991.81;    0.3;   75.46;    3.3;   -2.1;   -4.1;eor
       5705;20250112;    1;   8.2;   2.6;    1;   0.0;   0;    8.150;   0;   1.2;   4.2; 1002.59;   -0.2;   70.17;    3.0;   -4.2;   -7.2;eor
       5705;20250113;    1;   6.4;   1.8;    1;   0.0;   0;    3.000;   0;   4.4;   3.8; 1008.27;   -3.3;   79.75;    0.5;   -6.9;   -9.2;eor
       5705;20250114;    1;   4.1;   1.2;    1;   0.2;   6;    6.017;   0;   4.9;   4.0; 1002.85;   -2.3;   77.54;    1.6;   -6.5;   -9.2;eor
       5705;20250115;    1;   5.7;   1.6;    1;   0.0;   6;    0.000;   0;   7.9;   6.1;  999.63;    1.6;   89.13;    2.8;   -0.4;   -0.7;eor
       5705;20250116;    1;   6.9;   2.8;    1;   0.0;   0;    6.117;   0;   3.6;   6.0; 1003.97;    2.6;   82.29;    7.4;   -1.5;   -4.4;eor
       5705;20250117;    1;   5.3;   2.4;    1;   0.0;   0;    0.000;   0;   7.7;   5.5; 1004.64;   -0.6;   92.92;    0.2;   -1.7;   -3.9;eor
       5705;20250118;    1;   6.2;   2.3;    1;   0.0;   0;    5.833;   0;   3.5;   5.2;  998.72;    0.4;   83.75;    4.6;   -2.3;   -5.2;eor
