STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       5705;2023110906;   10;  0.00;eor
       5705;2023110907;   10;  0.00;eor
       5705;2023110908;   10;  0.00;eor
       5705;2023110909;   10;  0.00;eor
       5705;2023110910;   10;  0.00;eor
       5705;2023110911;   10;  0.00;eor
       5705;2023110912;   10;  0.00;eor
       5705;2023110913;   10;  2.00;eor
       5705;2023110914;   10;  0.00;eor
       5705;2023110915;   10;  0.00;eor
       5705;2023110916;   10;  0.00;eor
       5705;2023110917;   10;  0.00;eor
       5705;2023110918;   10;  0.00;eor
       5705;2023110919;   10;  0.00;eor
       5705;2023110920;   10;  0.00;eor
       5705;2023111003;   10;  0.00;eor
       5705;2023111004;   10;  0.00;eor
       5705;2023111005;   10;  0.00;eor
       5705;2023111006;   10;  0.00;eor
       5705;2023111007;   10;  0.00;eor
       5705;2023111008;   10;  0.00;eor
       5705;2023111009;   10;  9.00;eor
       5705;2023111010;   10; 20.00;eor
       5705;2023111011;   10; 28.00;eor
       5705;2023111012;   10; 38.00;eor
       5705;2023111013;   10; 34.00;eor
       5705;2023111014;   10; 42.00;eor
       5705;2023111015;   10; 47.00;eor
       5705;2023111016;   10;  3.00;eor
       5705;2023111017;   10;  0.00;eor
       5705;2023111018;   10;  0.00;eor
       5705;2023111019;   10;  0.00;eor
       5705;2023111020;   10;  0.00;eor
       5705;2023111103;   10;  0.00;eor
       5705;2023111104;   10;  0.00;eor
       5705;2023111105;   10;  0.00;eor
       5705;2023111106;   10;  0.00;eor
       5705;2023111107;   10;  0.00;eor
       5705;2023111108;   10;  0.00;eor
       5705;2023111109;   10;  3.00;eor
       5705;2023111110;   10;  2.00;eor
       5705;2023111111;   10;  0.00;eor
       5705;2023111112;   10; 14.00;eor
       5705;2023111113;   10;  0.00;eor
       5705;2023111114;   10; 26.00;eor
       5705;2023111115;   10; 46.00;eor
       5705;2023111116;   10; 10.00;eor
       5705;2023111117;   10;  0.00;eor
       5705;2023111118;   10;  0.00;eor
       5705;2023111119;   10;  0.00;eor
       5705;2023111120;   10;  0.00;eor
       5705;2023111203;   10;  0.00;eor
       5705;2023111204;   10;  0.00;eor
       5705;2023111205;   10;  0.00;eor
       5705;2023111206;   10;  0.00;eor
       5705;2023111207;   10; 10.00;eor
       5705;2023111208;   10; 46.00;eor
       5705;2023111209;   10; 22.00;eor
       5705;2023111210;   10;  2.00;eor
       5705;2023111211;   10; 47.00;eor
       5705;2023111212;   10; 58.00;eor
       5705;2023111213;   10; 30.00;eor
       5705;2023111214;   10;  4.00;eor
       5705;2023111215;   10;  0.00;eor
       5705;2023111216;   10;  0.00;eor
       5705;2023111217;   10;  0.00;eor
       5705;2023111218;   10;  0.00;eor
       5705;2023111219;   10;  0.00;eor
       5705;2023111220;   10;  0.00;eor
       5705;2023111303;   10;  0.00;eor
       5705;2023111304;   10;  0.00;eor
       5705;2023111305;   10;  0.00;eor
       5705;2023111306;   10;  0.00;eor
       5705;2023111307;   10;  0.00;eor
       5705;2023111308;   10;  0.00;eor
       5705;2023111309;   10;  0.00;eor
       5705;2023111310;   10;  0.00;eor
       5705;2023111311;   10;  0.00;eor
       5705;2023111312;   10;  0.00;eor
       5705;2023111313;   10;  0.00;eor
       5705;2023111314;   10;  0.00;eor
       5705;2023111315;   10;  0.00;eor
       5705;2023111316;   10;  0.00;eor
       5705;2023111317;   10;  0.00;eor
       5705;2023111318;   10;  0.00;eor
       5705;2023111319;   10;  0.00;eor
       5705;2023111320;   10;  0.00;eor
       5705;2023111403;   10;  0.00;eor
       5705;2023111404;   10;  0.00;eor
       5705;2023111405;   10;  0.00;eor
       5705;2023111406;   10;  0.00;eor
       5705;2023111407;   10;  0.00;eor
       5705;2023111408;   10; 11.00;eor
       5705;2023111409;   10; 25.00;eor
       5705;2023111410;   10;  0.00;eor
       5705;2023111411;   10;  0.00;eor
       5705;2023111412;   10;  0.00;eor
       5705;2023111413;   10;  0.00;eor
       5705;2023111414;   10;  0.00;eor
       5705;2023111415;   10;  0.00;eor
       5705;2023111416;   10;  0.00;eor
       5705;2023111417;   10;  0.00;eor
       5705;2023111418;   10;  0.00;eor
       5705;2023111419;   10;  0.00;eor
       5705;2023111420;   10;  0.00;eor
       5705;2023111503;   10;  0.00;eor
       5705;2023111504;   10;  0.00;eor
       5705;2023111505;   10;  0.00;eor
       5705;2023111506;   10;  0.00;eor
       5705;2023111507;   10;  0.00;eor
       5705;2023111508;   10;  2.00;eor
       5705;2023111509;   10; 36.00;eor
       5705;2023111510;   10; 45.00;eor
       5705;2023111511;   10; 38.00;eor
       5705;2023111512;   10; 53.00;eor
       5705;2023111513;   10; 19.00;eor
       5705;2023111514;   10; 15.00;eor
       5705;2023111515;   10;  4.00;eor
       5705;2023111516;   10;  2.00;eor
       5705;2023111517;   10;  0.00;eor
       5705;2023111518;   10;  0.00;eor
       5705;2023111519;   10;  0.00;eor
       5705;2023111520;   10;  0.00;eor
       5705;2023111603;   10;  0.00;eor
       5705;2023111604;   10;  0.00;eor
       5705;2023111605;   10;  0.00;eor
       5705;2023111606;   10;  0.00;eor
       5705;2023111607;   10;  0.00;eor
       5705;2023111608;   10;  3.00;eor
       5705;2023111609;   10;  8.00;eor
       5705;2023111610;   10;  1.00;eor
       5705;2023111611;   10;  5.00;eor
       5705;2023111612;   10;  0.00;eor
       5705;2023111613;   10;  0.00;eor
       5705;2023111614;   10;  0.00;eor
       5705;2023111615;   10;  0.00;eor
       5705;2023111616;   10;  0.00;eor
       5705;2023111617;   10;  0.00;eor
       5705;2023111618;   10;  0.00;eor
       5705;2023111619;   10;  0.00;eor
       5705;2023111620;   10;  0.00;eor
       5705;2023111703;   10;  0.00;eor
       5705;2023111704;   10;  0.00;eor
       5705;2023111705;   10;  0.00;eor
       5705;2023111706;   10;  0.00;eor
       5705;2023111707;   10;  0.00;eor
       5705;2023111708;   10;  0.00;eor
       5705;2023111709;   10; 50.00;eor
       5705;2023111710;   10; 11.00;eor
       5705;2023111711;   10; 20.00;eor
       5705;2023111712;   10; 10.00;eor
       5705;2023111713;   10;  4.00;eor
       5705;2023111714;   10;  0.00;eor
       5705;2023111715;   10;  0.00;eor
       5705;2023111716;   10;  0.00;eor
       5705;2023111717;   10;  0.00;eor
       5705;2023111718;   10;  0.00;eor
       5705;2023111719;   10;  0.00;eor
       5705;2023111720;   10;  0.00;eor
       5705;2023111803;   10;  0.00;eor
       5705;2023111804;   10;  0.00;eor
       5705;2023111805;   10;  0.00;eor
       5705;2023111806;   10;  0.00;eor
       5705;2023111807;   10;  0.00;eor
       5705;2023111808;   10;  0.00;eor
       5705;2023111809;   10;  0.00;eor
       5705;2023111810;   10;  1.00;eor
       5705;2023111811;   10;  0.00;eor
       5705;2023111812;   10;  0.00;eor
       5705;2023111813;   10;  0.00;eor
       5705;2023111814;   10;  0.00;eor
       5705;2023111815;   10;  0.00;eor
       5705;2023111816;   10;  0.00;eor
       5705;2023111817;   10;  0.00;eor
       5705;2023111818;   10;  0.00;eor
       5705;2023111819;   10;  0.00;eor
       5705;2023111820;   10;  0.00;eor
       5705;2023111903;   10;  0.00;eor
       5705;2023111904;   10;  0.00;eor
       5705;2023111905;   10;  0.00;eor
       5705;2023111906;   10;  0.00;eor
       5705;2023111907;   10;  0.00;eor
       5705;2023111908;   10;  0.00;eor
       5705;2023111909;   10; 12.00;eor
       5705;2023111910;   10; 49.00;eor
       5705;2023111911;   10; 12.00;eor
       5705;2023111912;   10;  6.00;eor
       5705;2023111913;   10; 14.00;eor
       5705;2023111914;   10; 15.00;eor
       5705;2023111915;   10; 32.00;eor
       5705;2023111916;   10; 16.00;eor
       5705;2023111917;   10;  0.00;eor
       5705;2023111918;   10;  0.00;eor
       5705;2023111919;   10;  0.00;eor
       5705;2023111920;   10;  0.00;eor
       5705;2023112003;   10;  0.00;eor
       5705;2023112004;   10;  0.00;eor
       5705;2023112005;   10;  0.00;eor
       5705;2023112006;   10;  0.00;eor
       5705;2023112007;   10;  0.00;eor
       5705;2023112008;   10;  1.00;eor
       5705;2023112009;   10;  1.00;eor
       5705;2023112010;   10;  1.00;eor
       5705;2023112011;   10; 20.00;eor
       5705;2023112012;   10;  3.00;eor
       5705;2023112013;   10; 26.00;eor
       5705;2023112014;   10; 13.00;eor
       5705;2023112015;   10; 16.00;eor
       5705;2023112016;   10;  0.00;eor
       5705;2023112017;   10;  0.00;eor
       5705;2023112018;   10;  0.00;eor
       5705;2023112019;   10;  0.00;eor
       5705;2023112020;   10;  0.00;eor
       5705;2023112103;   10;  0.00;eor
       5705;2023112104;   10;  0.00;eor
       5705;2023112105;   10;  0.00;eor
       5705;2023112106;   10;  0.00;eor
       5705;2023112107;   10;  0.00;eor
       5705;2023112108;   10;  0.00;eor
       5705;2023112109;   10;  0.00;eor
       5705;2023112110;   10;  0.00;eor
       5705;2023112111;   10;  0.00;eor
       5705;2023112112;   10;  0.00;eor
       5705;2023112113;   10; 17.00;eor
       5705;2023112114;   10;  7.00;eor
       5705;2023112115;   10;  0.00;eor
       5705;2023112116;   10;  0.00;eor
       5705;2023112117;   10;  0.00;eor
       5705;2023112118;   10;  0.00;eor
       5705;2023112119;   10;  0.00;eor
       5705;2023112120;   10;  0.00;eor
       5705;2023112203;   10;  0.00;eor
       5705;2023112204;   10;  0.00;eor
       5705;2023112205;   10;  0.00;eor
       5705;2023112206;   10;  0.00;eor
       5705;2023112207;   10;  0.00;eor
       5705;2023112208;   10;  0.00;eor
       5705;2023112209;   10;  0.00;eor
       5705;2023112210;   10; 13.00;eor
       5705;2023112211;   10;  0.00;eor
       5705;2023112212;   10;  0.00;eor
       5705;2023112213;   10;  0.00;eor
       5705;2023112214;   10;  0.00;eor
       5705;2023112215;   10;  0.00;eor
       5705;2023112216;   10;  0.00;eor
       5705;2023112217;   10;  0.00;eor
       5705;2023112218;   10;  0.00;eor
       5705;2023112219;   10;  0.00;eor
       5705;2023112220;   10;  0.00;eor
       5705;2023112303;   10;  0.00;eor
       5705;2023112304;   10;  0.00;eor
       5705;2023112305;   10;  0.00;eor
       5705;2023112306;   10;  0.00;eor
       5705;2023112307;   10;  0.00;eor
       5705;2023112308;   10;  0.00;eor
       5705;2023112309;   10;  9.00;eor
       5705;2023112310;   10;  0.00;eor
       5705;2023112311;   10;  0.00;eor
       5705;2023112312;   10;  0.00;eor
       5705;2023112313;   10;  4.00;eor
       5705;2023112314;   10;  0.00;eor
       5705;2023112315;   10;  0.00;eor
       5705;2023112316;   10;  0.00;eor
       5705;2023112317;   10;  0.00;eor
       5705;2023112318;   10;  0.00;eor
       5705;2023112319;   10;  0.00;eor
       5705;2023112320;   10;  0.00;eor
       5705;2023112403;   10;  0.00;eor
       5705;2023112404;   10;  0.00;eor
       5705;2023112405;   10;  0.00;eor
       5705;2023112406;   10;  0.00;eor
       5705;2023112407;   10;  0.00;eor
       5705;2023112408;   10; 17.00;eor
       5705;2023112409;   10; 13.00;eor
       5705;2023112410;   10; 34.00;eor
       5705;2023112411;   10; 48.00;eor
       5705;2023112412;   10;  0.00;eor
       5705;2023112413;   10; 16.00;eor
       5705;2023112414;   10; 19.00;eor
       5705;2023112415;   10;  9.00;eor
       5705;2023112416;   10;  1.00;eor
       5705;2023112417;   10;  0.00;eor
       5705;2023112418;   10;  0.00;eor
       5705;2023112419;   10;  0.00;eor
       5705;2023112420;   10;  0.00;eor
       5705;2023112503;   10;  0.00;eor
       5705;2023112504;   10;  0.00;eor
       5705;2023112505;   10;  0.00;eor
       5705;2023112506;   10;  0.00;eor
       5705;2023112507;   10;  0.00;eor
       5705;2023112508;   10;  9.00;eor
       5705;2023112509;   10;  6.00;eor
       5705;2023112510;   10;  0.00;eor
       5705;2023112511;   10;  2.00;eor
       5705;2023112512;   10;  0.00;eor
       5705;2023112513;   10; 22.00;eor
       5705;2023112514;   10; 14.00;eor
       5705;2023112515;   10;  3.00;eor
       5705;2023112516;   10;  0.00;eor
       5705;2023112517;   10;  0.00;eor
       5705;2023112518;   10;  0.00;eor
       5705;2023112519;   10;  0.00;eor
       5705;2023112520;   10;  0.00;eor
       5705;2023112603;   10;  0.00;eor
       5705;2023112604;   10;  0.00;eor
       5705;2023112605;   10;  0.00;eor
       5705;2023112606;   10;  0.00;eor
       5705;2023112607;   10;  0.00;eor
       5705;2023112608;   10; 26.00;eor
       5705;2023112609;   10; 35.00;eor
       5705;2023112610;   10;  5.00;eor
       5705;2023112611;   10;  3.00;eor
       5705;2023112612;   10; 13.00;eor
       5705;2023112613;   10;  3.00;eor
       5705;2023112614;   10;  0.00;eor
       5705;2023112615;   10;  0.00;eor
       5705;2023112616;   10;  0.00;eor
       5705;2023112617;   10;  0.00;eor
       5705;2023112618;   10;  0.00;eor
       5705;2023112619;   10;  0.00;eor
       5705;2023112620;   10;  0.00;eor
       5705;2023112703;   10;  0.00;eor
       5705;2023112704;   10;  0.00;eor
       5705;2023112705;   10;  0.00;eor
       5705;2023112706;   10;  0.00;eor
       5705;2023112707;   10;  0.00;eor
       5705;2023112708;   10;  0.00;eor
       5705;2023112709;   10;  0.00;eor
       5705;2023112710;   10;  0.00;eor
       5705;2023112711;   10;  0.00;eor
       5705;2023112712;   10;  0.00;eor
       5705;2023112713;   10;  0.00;eor
       5705;2023112714;   10;  0.00;eor
       5705;2023112715;   10;  0.00;eor
       5705;2023112716;   10;  0.00;eor
       5705;2023112717;   10;  0.00;eor
       5705;2023112718;   10;  0.00;eor
       5705;2023112719;   10;  0.00;eor
       5705;2023112720;   10;  0.00;eor
       5705;2023112803;   10;  0.00;eor
       5705;2023112804;   10;  0.00;eor
       5705;2023112805;   10;  0.00;eor
       5705;2023112806;   10;  0.00;eor
       5705;2023112807;   10;  0.00;eor
       5705;2023112808;   10;  0.00;eor
       5705;2023112809;   10;  0.00;eor
       5705;2023112810;   10;  0.00;eor
       5705;2023112811;   10;  0.00;eor
       5705;2023112812;   10;  0.00;eor
       5705;2023112813;   10;  0.00;eor
       5705;2023112814;   10;  0.00;eor
       5705;2023112815;   10;  0.00;eor
       5705;2023112816;   10;  0.00;eor
       5705;2023112817;   10;  0.00;eor
       5705;2023112818;   10;  0.00;eor
       5705;2023112819;   10;  0.00;eor
       5705;2023112820;   10;  0.00;eor
       5705;2023112903;   10;  0.00;eor
       5705;2023112904;   10;  0.00;eor
       5705;2023112905;   10;  0.00;eor
       5705;2023112906;   10;  0.00;eor
       5705;2023112907;   10;  0.00;eor
       5705;2023112908;   10;  0.00;eor
       5705;2023112909;   10;  0.00;eor
       5705;2023112910;   10;  1.00;eor
       5705;2023112911;   10;  7.00;eor
       5705;2023112912;   10; 10.00;eor
       5705;2023112913;   10;  7.00;eor
       5705;2023112914;   10;  1.00;eor
       5705;2023112915;   10;  3.00;eor
       5705;2023112916;   10;  0.00;eor
       5705;2023112917;   10;  0.00;eor
       5705;2023112918;   10;  0.00;eor
       5705;2023112919;   10;  0.00;eor
       5705;2023112920;   10;  0.00;eor
       5705;2023113003;   10;  0.00;eor
       5705;2023113004;   10;  0.00;eor
       5705;2023113005;   10;  0.00;eor
       5705;2023113006;   10;  0.00;eor
       5705;2023113007;   10;  0.00;eor
       5705;2023113008;   10;  0.00;eor
       5705;2023113009;   10; 10.00;eor
       5705;2023113010;   10; 18.00;eor
       5705;2023113011;   10; 16.00;eor
       5705;2023113012;   10;  1.00;eor
       5705;2023113013;   10;  9.00;eor
       5705;2023113014;   10;  0.00;eor
       5705;2023113015;   10;  0.00;eor
       5705;2023113016;   10;  0.00;eor
       5705;2023113017;   10;  0.00;eor
       5705;2023113018;   10;  0.00;eor
       5705;2023113019;   10;  0.00;eor
       5705;2023113020;   10;  0.00;eor
       5705;2023120103;   10;  0.00;eor
       5705;2023120104;   10;  0.00;eor
       5705;2023120105;   10;  0.00;eor
       5705;2023120106;   10;  0.00;eor
       5705;2023120107;   10;  0.00;eor
       5705;2023120108;   10;  0.00;eor
       5705;2023120109;   10;  0.00;eor
       5705;2023120110;   10;  0.00;eor
       5705;2023120111;   10;  0.00;eor
       5705;2023120112;   10;  0.00;eor
       5705;2023120113;   10;  0.00;eor
       5705;2023120114;   10;  0.00;eor
       5705;2023120115;   10;  0.00;eor
       5705;2023120116;   10;  0.00;eor
       5705;2023120117;   10;  0.00;eor
       5705;2023120118;   10;  0.00;eor
       5705;2023120119;   10;  0.00;eor
       5705;2023120120;   10;  0.00;eor
       5705;2023120203;   10;  0.00;eor
       5705;2023120204;   10;  0.00;eor
       5705;2023120205;   10;  0.00;eor
       5705;2023120206;   10;  0.00;eor
       5705;2023120207;   10;  0.00;eor
       5705;2023120208;   10;  0.00;eor
       5705;2023120209;   10;  0.00;eor
       5705;2023120210;   10;  0.00;eor
       5705;2023120211;   10;  0.00;eor
       5705;2023120212;   10;  0.00;eor
       5705;2023120213;   10;  0.00;eor
       5705;2023120214;   10;  0.00;eor
       5705;2023120215;   10;  0.00;eor
       5705;2023120216;   10;  0.00;eor
       5705;2023120217;   10;  0.00;eor
       5705;2023120218;   10;  0.00;eor
       5705;2023120219;   10;  0.00;eor
       5705;2023120220;   10;  0.00;eor
       5705;2023120303;   10;  0.00;eor
       5705;2023120304;   10;  0.00;eor
       5705;2023120305;   10;  0.00;eor
       5705;2023120306;   10;  0.00;eor
       5705;2023120307;   10;  0.00;eor
       5705;2023120308;   10;  3.00;eor
       5705;2023120309;   10;  0.00;eor
       5705;2023120310;   10; 47.00;eor
       5705;2023120311;   10; 60.00;eor
       5705;2023120312;   10; 60.00;eor
       5705;2023120313;   10; 60.00;eor
       5705;2023120314;   10; 60.00;eor
       5705;2023120315;   10; 60.00;eor
       5705;2023120316;   10;  8.00;eor
       5705;2023120317;   10;  0.00;eor
       5705;2023120318;   10;  0.00;eor
       5705;2023120319;   10;  0.00;eor
       5705;2023120320;   10;  0.00;eor
       5705;2023120403;   10;  0.00;eor
       5705;2023120404;   10;  0.00;eor
       5705;2023120405;   10;  0.00;eor
       5705;2023120406;   10;  0.00;eor
       5705;2023120407;   10;  0.00;eor
       5705;2023120408;   10;  8.00;eor
       5705;2023120409;   10;  0.00;eor
       5705;2023120410;   10;  0.00;eor
       5705;2023120411;   10;  0.00;eor
       5705;2023120412;   10;  0.00;eor
       5705;2023120413;   10;  0.00;eor
       5705;2023120414;   10;  0.00;eor
       5705;2023120415;   10;  0.00;eor
       5705;2023120416;   10;  0.00;eor
       5705;2023120417;   10;  0.00;eor
       5705;2023120418;   10;  0.00;eor
       5705;2023120419;   10;  0.00;eor
       5705;2023120420;   10;  0.00;eor
       5705;2023120503;   10;  0.00;eor
       5705;2023120504;   10;  0.00;eor
       5705;2023120505;   10;  0.00;eor
       5705;2023120506;   10;  0.00;eor
       5705;2023120507;   10;  0.00;eor
       5705;2023120508;   10;  0.00;eor
       5705;2023120509;   10;  0.00;eor
       5705;2023120510;   10;  6.00;eor
       5705;2023120511;   10;  0.00;eor
       5705;2023120512;   10; 22.00;eor
       5705;2023120513;   10;  0.00;eor
       5705;2023120514;   10;  0.00;eor
       5705;2023120515;   10;  0.00;eor
       5705;2023120516;   10;  0.00;eor
       5705;2023120517;   10;  0.00;eor
       5705;2023120518;   10;  0.00;eor
       5705;2023120519;   10;  0.00;eor
       5705;2023120520;   10;  0.00;eor
       5705;2023120603;   10;  0.00;eor
       5705;2023120604;   10;  0.00;eor
       5705;2023120605;   10;  0.00;eor
       5705;2023120606;   10;  0.00;eor
       5705;2023120607;   10;  0.00;eor
       5705;2023120608;   10;  0.00;eor
       5705;2023120609;   10;  0.00;eor
       5705;2023120610;   10;  0.00;eor
       5705;2023120611;   10;  0.00;eor
       5705;2023120612;   10;  0.00;eor
       5705;2023120613;   10;  0.00;eor
       5705;2023120614;   10;  0.00;eor
       5705;2023120615;   10;  0.00;eor
       5705;2023120616;   10;  0.00;eor
       5705;2023120617;   10;  0.00;eor
       5705;2023120618;   10;  0.00;eor
       5705;2023120619;   10;  0.00;eor
       5705;2023120620;   10;  0.00;eor
       5705;2023120703;   10;  0.00;eor
       5705;2023120704;   10;  0.00;eor
       5705;2023120705;   10;  0.00;eor
       5705;2023120706;   10;  0.00;eor
       5705;2023120707;   10;  0.00;eor
       5705;2023120708;   10;  0.00;eor
       5705;2023120709;   10;  0.00;eor
       5705;2023120710;   10;  0.00;eor
       5705;2023120711;   10;  0.00;eor
       5705;2023120712;   10;  0.00;eor
       5705;2023120713;   10;  0.00;eor
       5705;2023120714;   10;  0.00;eor
       5705;2023120715;   10;  0.00;eor
       5705;2023120716;   10;  0.00;eor
       5705;2023120717;   10;  0.00;eor
       5705;2023120718;   10;  0.00;eor
       5705;2023120719;   10;  0.00;eor
       5705;2023120720;   10;  0.00;eor
       5705;2023120803;   10;  0.00;eor
       5705;2023120804;   10;  0.00;eor
       5705;2023120805;   10;  0.00;eor
       5705;2023120806;   10;  0.00;eor
       5705;2023120807;   10;  0.00;eor
       5705;2023120808;   10;  0.00;eor
       5705;2023120809;   10;  0.00;eor
       5705;2023120810;   10;  0.00;eor
       5705;2023120811;   10;  0.00;eor
       5705;2023120812;   10;  0.00;eor
       5705;2023120813;   10;  0.00;eor
       5705;2023120814;   10;  0.00;eor
       5705;2023120815;   10;  0.00;eor
       5705;2023120816;   10;  0.00;eor
       5705;2023120817;   10;  0.00;eor
       5705;2023120818;   10;  0.00;eor
       5705;2023120819;   10;  0.00;eor
       5705;2023120820;   10;  0.00;eor
       5705;2023120903;   10;  0.00;eor
       5705;2023120904;   10;  0.00;eor
       5705;2023120905;   10;  0.00;eor
       5705;2023120906;   10;  0.00;eor
       5705;2023120907;   10;  0.00;eor
       5705;2023120908;   10;  0.00;eor
       5705;2023120909;   10;  0.00;eor
       5705;2023120910;   10;  0.00;eor
       5705;2023120911;   10;  0.00;eor
       5705;2023120912;   10;  0.00;eor
       5705;2023120913;   10;  3.00;eor
       5705;2023120914;   10;  0.00;eor
       5705;2023120915;   10;  0.00;eor
       5705;2023120916;   10;  0.00;eor
       5705;2023120917;   10;  0.00;eor
       5705;2023120918;   10;  0.00;eor
       5705;2023120919;   10;  0.00;eor
       5705;2023120920;   10;  0.00;eor
       5705;2023121003;   10;  0.00;eor
       5705;2023121004;   10;  0.00;eor
       5705;2023121005;   10;  0.00;eor
       5705;2023121006;   10;  0.00;eor
       5705;2023121007;   10;  0.00;eor
       5705;2023121008;   10;  0.00;eor
       5705;2023121009;   10; 11.00;eor
       5705;2023121010;   10; 20.00;eor
       5705;2023121011;   10; 35.00;eor
       5705;2023121012;   10; 54.00;eor
       5705;2023121013;   10; 26.00;eor
       5705;2023121014;   10; 18.00;eor
       5705;2023121015;   10;  0.00;eor
       5705;2023121016;   10;  0.00;eor
       5705;2023121017;   10;  0.00;eor
       5705;2023121018;   10;  0.00;eor
       5705;2023121019;   10;  0.00;eor
       5705;2023121020;   10;  0.00;eor
       5705;2023121103;   10;  0.00;eor
       5705;2023121104;   10;  0.00;eor
       5705;2023121105;   10;  0.00;eor
       5705;2023121106;   10;  0.00;eor
       5705;2023121107;   10;  0.00;eor
       5705;2023121108;   10;  0.00;eor
       5705;2023121109;   10; 42.00;eor
       5705;2023121110;   10; 57.00;eor
       5705;2023121111;   10; 22.00;eor
       5705;2023121112;   10; 30.00;eor
       5705;2023121113;   10;  0.00;eor
       5705;2023121114;   10;  3.00;eor
       5705;2023121115;   10;  0.00;eor
       5705;2023121116;   10;  0.00;eor
       5705;2023121117;   10;  0.00;eor
       5705;2023121118;   10;  0.00;eor
       5705;2023121119;   10;  0.00;eor
       5705;2023121120;   10;  0.00;eor
       5705;2023121203;   10;  0.00;eor
       5705;2023121204;   10;  0.00;eor
       5705;2023121205;   10;  0.00;eor
       5705;2023121206;   10;  0.00;eor
       5705;2023121207;   10;  0.00;eor
       5705;2023121208;   10;  1.00;eor
       5705;2023121209;   10; 27.00;eor
       5705;2023121210;   10; 13.00;eor
       5705;2023121211;   10;  0.00;eor
       5705;2023121212;   10;  0.00;eor
       5705;2023121213;   10;  0.00;eor
       5705;2023121214;   10;  0.00;eor
       5705;2023121215;   10;  0.00;eor
       5705;2023121216;   10;  0.00;eor
       5705;2023121217;   10;  0.00;eor
       5705;2023121218;   10;  0.00;eor
       5705;2023121219;   10;  0.00;eor
       5705;2023121220;   10;  0.00;eor
       5705;2023121303;   10;  0.00;eor
       5705;2023121304;   10;  0.00;eor
       5705;2023121305;   10;  0.00;eor
       5705;2023121306;   10;  0.00;eor
       5705;2023121307;   10;  0.00;eor
       5705;2023121308;   10;  0.00;eor
       5705;2023121309;   10;  0.00;eor
       5705;2023121310;   10;  0.00;eor
       5705;2023121311;   10;  0.00;eor
       5705;2023121312;   10;  6.00;eor
       5705;2023121313;   10; 51.00;eor
       5705;2023121314;   10; 22.00;eor
       5705;2023121315;   10;  0.00;eor
       5705;2023121316;   10;  0.00;eor
       5705;2023121317;   10;  0.00;eor
       5705;2023121318;   10;  0.00;eor
       5705;2023121319;   10;  0.00;eor
       5705;2023121320;   10;  0.00;eor
       5705;2023121403;   10;  0.00;eor
       5705;2023121404;   10;  0.00;eor
       5705;2023121405;   10;  0.00;eor
       5705;2023121406;   10;  0.00;eor
       5705;2023121407;   10;  0.00;eor
       5705;2023121408;   10;  0.00;eor
       5705;2023121409;   10;  0.00;eor
       5705;2023121410;   10;  0.00;eor
       5705;2023121411;   10;  0.00;eor
       5705;2023121412;   10;  0.00;eor
       5705;2023121413;   10;  0.00;eor
       5705;2023121414;   10;  0.00;eor
       5705;2023121415;   10;  0.00;eor
       5705;2023121416;   10;  0.00;eor
       5705;2023121417;   10;  0.00;eor
       5705;2023121418;   10;  0.00;eor
       5705;2023121419;   10;  0.00;eor
       5705;2023121420;   10;  0.00;eor
       5705;2023121503;   10;  0.00;eor
       5705;2023121504;   10;  0.00;eor
       5705;2023121505;   10;  0.00;eor
       5705;2023121506;   10;  0.00;eor
       5705;2023121507;   10;  0.00;eor
       5705;2023121508;   10;  0.00;eor
       5705;2023121509;   10;  0.00;eor
       5705;2023121510;   10;  9.00;eor
       5705;2023121511;   10; 13.00;eor
       5705;2023121512;   10;  0.00;eor
       5705;2023121513;   10;  0.00;eor
       5705;2023121514;   10;  0.00;eor
       5705;2023121515;   10;  0.00;eor
       5705;2023121516;   10;  0.00;eor
       5705;2023121517;   10;  0.00;eor
       5705;2023121518;   10;  0.00;eor
       5705;2023121519;   10;  0.00;eor
       5705;2023121520;   10;  0.00;eor
       5705;2023121603;   10;  0.00;eor
       5705;2023121604;   10;  0.00;eor
       5705;2023121605;   10;  0.00;eor
       5705;2023121606;   10;  0.00;eor
       5705;2023121607;   10;  0.00;eor
       5705;2023121608;   10;  0.00;eor
       5705;2023121609;   10;  0.00;eor
       5705;2023121610;   10;  0.00;eor
       5705;2023121611;   10;  0.00;eor
       5705;2023121612;   10;  0.00;eor
       5705;2023121613;   10;  2.00;eor
       5705;2023121614;   10;  2.00;eor
       5705;2023121615;   10; 40.00;eor
       5705;2023121616;   10;  6.00;eor
       5705;2023121617;   10;  0.00;eor
       5705;2023121618;   10;  0.00;eor
       5705;2023121619;   10;  0.00;eor
       5705;2023121620;   10;  0.00;eor
       5705;2023121703;   10;  0.00;eor
       5705;2023121704;   10;  0.00;eor
       5705;2023121705;   10;  0.00;eor
       5705;2023121706;   10;  0.00;eor
       5705;2023121707;   10;  0.00;eor
       5705;2023121708;   10; 11.00;eor
       5705;2023121709;   10; 60.00;eor
       5705;2023121710;   10; 60.00;eor
       5705;2023121711;   10; 60.00;eor
       5705;2023121712;   10; 60.00;eor
       5705;2023121713;   10; 60.00;eor
       5705;2023121714;   10; 60.00;eor
       5705;2023121715;   10; 60.00;eor
       5705;2023121716;   10; 19.00;eor
       5705;2023121717;   10;  0.00;eor
       5705;2023121718;   10;  0.00;eor
       5705;2023121719;   10;  0.00;eor
